,프로젝트번호,행번,역할,업무명,개발의뢰번호,의뢰자행번,최초일자,최종일자,기간
20436,P2020-12737-01,18113001,개발자,승인매출,R2020-12737,17504244,2020-10-20,2021-04-02,164 days 00:00:00.000000000
20437,P2020-12737-01,20023064,개발자,승인매출,R2020-12737,17504244,2020-10-20,2021-04-02,164 days 00:00:00.000000000
20438,P2020-12737-01,14081007,개발자,승인매출,R2020-12737,17504244,2020-10-20,2021-04-02,164 days 00:00:00.000000000
20439,P2020-12737-01,02101003,개발자,승인매출,R2020-12737,17504244,2020-10-20,2021-04-02,164 days 00:00:00.000000000
20440,P2020-12740-01,13051003,PM,골드뱅킹,R2020-12740,13051003,2020-10-19,2020-10-30,11 days 00:00:00.000000000
20441,P2020-12740-01,08121003,개발자,골드뱅킹,R2020-12740,13051003,2020-10-19,2020-10-30,11 days 00:00:00.000000000
20442,P2020-12740-01,07061001,개발자,골드뱅킹,R2020-12740,13051003,2020-10-19,2020-10-30,11 days 00:00:00.000000000
20443,P2020-12742-01,06218458,PM,금융 IC,R2020-12742,6225292,2020-10-19,2020-11-25,37 days 00:00:00.000000000
20444,P2020-12742-01,18200729,개발자,금융 IC,R2020-12742,6225292,2020-10-19,2020-11-25,37 days 00:00:00.000000000
20445,P2020-12742-01,06151833,개발자,금융 IC,R2020-12742,6225292,2020-10-19,2020-11-25,37 days 00:00:00.000000000
20446,P2020-12742-01,19201605,개발자,금융 IC,R2020-12742,6225292,2020-10-19,2020-11-25,37 days 00:00:00.000000000
20447,P2020-12745-01,16507916,PM,수탁업무,R2020-12745,6230611,2020-10-19,2020-11-13,25 days 00:00:00.000000000
20448,P2020-12749-01,06173136,PM,자금,R2020-12749,8101094,2020-10-19,2020-10-23,4 days 00:00:00.000000000
20449,P2020-12752-01,06182925,PM,국내모바일앱,R2020-12752,8202869,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20450,P2020-12752-01,20200196,개발자,국내모바일앱,R2020-12752,8202869,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20451,P2020-12754-01,17011014,PM,M신한(DS),R2020-12754,8202869,2020-10-28,2020-12-30,63 days 00:00:00.000000000
20452,P2020-12754-01,16042004,개발자,M신한(DS),R2020-12754,8202869,2020-10-28,2020-12-30,63 days 00:00:00.000000000
20453,P2020-12754-01,03041007,개발자,M신한(DS),R2020-12754,8202869,2020-10-28,2020-12-30,63 days 00:00:00.000000000
20454,P2020-12756-01,13061001,PM,수납대행(서울시),R2020-12756,13061001,2020-10-19,2021-01-05,78 days 00:00:00.000000000
20455,P2020-12757-01,06130860,PM,수신 공통,R2020-12757,6222544,2020-10-20,2020-12-29,70 days 00:00:00.000000000
20456,P2020-12757-01,17100460,개발자,수신 공통,R2020-12757,6222544,2020-10-20,2020-12-29,70 days 00:00:00.000000000
20457,P2020-12760-01,16100239,PM,청약업무,R2020-12760,6231240,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20458,P2020-12760-01,20100061,개발자,청약업무,R2020-12760,6231240,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20459,P2020-12760-01,11104015,개발자,청약업무,R2020-12760,6231240,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20460,P2020-12767-01,16507916,PM,수탁업무,R2020-12767,6173942,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20461,P2020-12771-01,06172466,PM,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20462,P2020-12771-01,06209040,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20463,P2020-12771-01,19101211,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20464,P2020-12771-01,10100806,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20465,P2020-12771-01,06178715,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20466,P2020-12771-01,12103195,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20467,P2020-12771-01,06154001,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20468,P2020-12771-01,20100302,개발자,금리결정,R2020-12771,12103111,2020-10-20,2020-10-23,3 days 00:00:00.000000000
20469,P2020-12772-01,19102004,PM,M신한(DS),R2020-12772,10100873,2020-10-20,2020-11-13,24 days 00:00:00.000000000
20470,P2020-12772-01,16042004,개발자,M신한(DS),R2020-12772,10100873,2020-10-20,2020-11-13,24 days 00:00:00.000000000
20471,P2020-12772-01,03041007,개발자,M신한(DS),R2020-12772,10100873,2020-10-20,2020-11-13,24 days 00:00:00.000000000
20472,P2020-12773-01,10505113,PM,BI(Business Intelligence),R2020-12773,18100163,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20473,P2020-12773-01,06163645,개발자,BI(Business Intelligence),R2020-12773,18100163,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20474,P2020-12773-01,19100892,개발자,BI(Business Intelligence),R2020-12773,18100163,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20475,P2020-12773-01,06183182,개발자,BI(Business Intelligence),R2020-12773,18100163,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20476,P2020-12774-01,06167497,PM,여신공통,R2020-12774,8100462,2020-11-02,2020-12-07,35 days 00:00:00.000000000
20477,P2020-12774-01,06171461,개발자,여신공통,R2020-12774,8100462,2020-11-02,2020-12-07,35 days 00:00:00.000000000
20478,P2020-12774-02,16051008,PM,BPR여신,R2020-12774,8100462,2020-11-18,2020-12-11,23 days 00:00:00.000000000
20479,P2020-12774-02,11121005,개발자,BPR여신,R2020-12774,8100462,2020-11-18,2020-12-11,23 days 00:00:00.000000000
20480,P2020-12774-02,08101003,개발자,BPR여신,R2020-12774,8100462,2020-11-18,2020-12-11,23 days 00:00:00.000000000
20481,P2020-12778-01,11021020,PM,세무,R2020-12778,11021020,2020-10-20,2020-11-13,24 days 00:00:00.000000000
20482,P2020-12778-01,15021006,개발자,세무,R2020-12778,11021020,2020-10-20,2020-11-13,24 days 00:00:00.000000000
20483,P2020-12780-01,06129307,PM,AML(자금세탁방지),R2020-12780,6222005,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20484,P2020-12780-01,06224490,개발자,AML(자금세탁방지),R2020-12780,6222005,2020-10-20,2020-11-03,14 days 00:00:00.000000000
20485,P2020-12781-01,06164102,PM,국내모바일앱,R2020-12781,6164102,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20486,P2020-12781-01,17101352,개발자,국내모바일앱,R2020-12781,6164102,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20487,P2020-12781-02,14101012,PM,스마트워크,R2020-12781,6164102,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20488,P2020-12781-02,20061020,개발자,스마트워크,R2020-12781,6164102,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20489,P2020-12781-02,20081099,개발자,스마트워크,R2020-12781,6164102,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20490,P2020-12781-02,14011019,개발자,스마트워크,R2020-12781,6164102,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20491,P2020-12781-02,20072007,개발자,스마트워크,R2020-12781,6164102,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20492,P2020-12782-01,17100770,PM,개인CRM,R2020-12782,17100577,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20493,P2020-12784-01,06173136,PM,자금,R2020-12784,6156975,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20494,P2020-12784-01,19201516,개발자,자금,R2020-12784,6156975,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20495,P2020-12784-01,20101244,개발자,자금,R2020-12784,6156975,2020-10-20,2020-12-07,48 days 00:00:00.000000000
20496,P2020-12784-02,20100167,PM,고객,R2020-12784,6156975,2020-10-22,2020-11-24,33 days 00:00:00.000000000
20497,P2020-12786-01,11071006,PM,(V)여신S,R2020-12786,17504244,2020-10-23,2020-12-31,69 days 00:00:00.000000000
20498,P2020-12786-01,18113001,개발자,(V)여신S,R2020-12786,17504244,2020-10-23,2020-12-31,69 days 00:00:00.000000000
20499,P2020-12786-01,20013060,개발자,(V)여신S,R2020-12786,17504244,2020-10-23,2020-12-31,69 days 00:00:00.000000000
20500,P2020-12786-01,18073017,개발자,(V)여신S,R2020-12786,17504244,2020-10-23,2020-12-31,69 days 00:00:00.000000000
20501,P2020-12786-01,18101016,개발자,(V)여신S,R2020-12786,17504244,2020-10-23,2020-12-31,69 days 00:00:00.000000000
20502,P2020-12787-01,19021010,PM,ATMS,R2020-12787,19021010,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20503,P2020-12787-01,13031002,개발자,ATMS,R2020-12787,19021010,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20504,P2020-12789-01,11121001,PM,UMS,R2020-12789,11121001,2020-10-20,2020-12-31,72 days 00:00:00.000000000
20505,P2020-12789-01,18181307,개발자,UMS,R2020-12789,11121001,2020-10-20,2020-12-31,72 days 00:00:00.000000000
20506,P2020-12793-01,06220495,PM,고객,R2020-12793,7100833,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20507,P2020-12793-01,18200230,개발자,고객,R2020-12793,7100833,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20508,P2020-12793-01,16200100,개발자,고객,R2020-12793,7100833,2020-10-20,2020-10-30,10 days 00:00:00.000000000
20509,P2020-12797-01,11071006,PM,(V)여신S,R2020-12797,11615435,2020-10-20,2020-11-20,31 days 00:00:00.000000000
20510,P2020-12797-01,18101016,개발자,(V)여신S,R2020-12797,11615435,2020-10-20,2020-11-20,31 days 00:00:00.000000000
20511,P2020-12800-01,19101008,PM,수납대행,R2020-12800,19101008,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20512,P2020-12800-01,08041003,개발자,수납대행,R2020-12800,19101008,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20513,P2020-12800-01,02051003,개발자,수납대행,R2020-12800,19101008,2020-10-20,2020-11-06,17 days 00:00:00.000000000
20514,P2020-12802-01,16507916,PM,수탁업무,R2020-12802,20604701,2020-10-21,2020-11-30,40 days 00:00:00.000000000
20515,P2020-12803-01,06173136,PM,자금,R2020-12803,18612377,2020-10-21,2020-12-14,54 days 00:00:00.000000000
20516,P2020-12803-01,16200780,개발자,자금,R2020-12803,18612377,2020-10-21,2020-12-14,54 days 00:00:00.000000000
20517,P2020-12805-01,06208576,PM,외화예금,R2020-12805,9100938,2020-11-09,2020-12-18,39 days 00:00:00.000000000
20518,P2020-12805-01,20100280,개발자,외화예금,R2020-12805,9100938,2020-11-09,2020-12-18,39 days 00:00:00.000000000
20519,P2020-12805-01,06126324,개발자,외화예금,R2020-12805,9100938,2020-11-09,2020-12-18,39 days 00:00:00.000000000
20520,P2020-12806-01,16507916,PM,수탁업무,R2020-12806,20604701,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20521,P2020-12807-01,16100239,PM,정기성,R2020-12807,16100239,2020-10-22,2020-12-03,42 days 00:00:00.000000000
20522,P2020-12807-01,18102166,개발자,정기성,R2020-12807,16100239,2020-10-22,2020-12-03,42 days 00:00:00.000000000
20523,P2020-12807-01,11104015,개발자,정기성,R2020-12807,16100239,2020-10-22,2020-12-03,42 days 00:00:00.000000000
20524,P2020-12807-01,20200889,개발자,정기성,R2020-12807,16100239,2020-10-22,2020-12-03,42 days 00:00:00.000000000
20525,P2020-12809-01,17100770,PM,개인CRM,R2020-12809,14100843,2020-10-21,2020-11-11,21 days 00:00:00.000000000
20526,P2020-12812-01,06218131,PM,CCRM,R2020-12812,15500462,2020-10-26,2020-11-06,11 days 00:00:00.000000000
20527,P2020-12812-01,18200427,개발자,CCRM,R2020-12812,15500462,2020-10-26,2020-11-06,11 days 00:00:00.000000000
20528,P2020-12815-01,06175971,PM,국내모바일앱,R2020-12815,12201928,2020-10-21,2020-11-27,37 days 00:00:00.000000000
20529,P2020-12817-01,19062005,PM,개인인터넷뱅킹(DS),R2020-12817,11200227,2020-10-21,2020-10-23,2 days 00:00:00.000000000
20530,P2020-12821-01,10100806,PM,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20531,P2020-12821-01,15100464,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20532,P2020-12821-01,06209040,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20533,P2020-12821-01,06172466,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20534,P2020-12821-01,06178715,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20535,P2020-12821-01,18100813,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20536,P2020-12821-01,12103195,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20537,P2020-12821-01,06154001,개발자,기업상담신청,R2020-12821,6223834,2020-10-21,2020-11-13,23 days 00:00:00.000000000
20538,P2020-12823-01,20051002,PM,b2bi,R2020-12823,20051002,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20539,P2020-12823-01,15051002,개발자,b2bi,R2020-12823,20051002,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20540,P2020-12825-01,12071004,PM,BPR공통통합,R2020-12825,6227351,2020-10-22,2020-12-02,41 days 00:00:00.000000000
20541,P2020-12834-01,12102600,PM,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20542,P2020-12834-01,06169155,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20543,P2020-12834-01,20200137,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20544,P2020-12834-01,19101260,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20545,P2020-12834-01,20100213,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20546,P2020-12834-01,20101309,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20547,P2020-12834-01,18100953,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20548,P2020-12834-01,06183662,개발자,유동성,R2020-12834,6220381,2020-10-21,2020-11-19,29 days 00:00:00.000000000
20549,P2020-12835-01,12102600,PM,유동성,R2020-12835,12102600,2020-10-21,2020-11-02,12 days 00:00:00.000000000
20550,P2020-12835-01,20100213,개발자,유동성,R2020-12835,12102600,2020-10-21,2020-11-02,12 days 00:00:00.000000000
20551,P2020-12836-01,19021010,PM,ATMS,R2020-12836,14502569,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20552,P2020-12836-01,13031002,개발자,ATMS,R2020-12836,14502569,2020-10-21,2020-10-30,9 days 00:00:00.000000000
20553,P2020-12837-01,06174582,PM,모바일뱅킹,R2020-12837,19200579,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20554,P2020-12837-01,18100309,개발자,모바일뱅킹,R2020-12837,19200579,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20555,P2020-12837-01,19101200,개발자,모바일뱅킹,R2020-12837,19200579,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20556,P2020-12837-01,18200044,개발자,모바일뱅킹,R2020-12837,19200579,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20557,P2020-12838-01,06216765,PM,기업CRM,R2020-12838,14100843,2020-11-02,2020-11-16,14 days 00:00:00.000000000
20558,P2020-12838-01,20100086,개발자,기업CRM,R2020-12838,14100843,2020-11-02,2020-11-16,14 days 00:00:00.000000000
20559,P2020-12840-01,12102512,PM,AI,R2020-12840,17101123,2020-10-21,2020-12-01,41 days 00:00:00.000000000
20560,P2020-12840-01,19200201,개발자,AI,R2020-12840,17101123,2020-10-21,2020-12-01,41 days 00:00:00.000000000
20561,P2020-12840-01,18101607,개발자,AI,R2020-12840,17101123,2020-10-21,2020-12-01,41 days 00:00:00.000000000
20562,P2020-12840-01,18101666,개발자,AI,R2020-12840,17101123,2020-10-21,2020-12-01,41 days 00:00:00.000000000
20563,P2020-12840-01,06179630,개발자,AI,R2020-12840,17101123,2020-10-21,2020-12-01,41 days 00:00:00.000000000
20564,P2020-12842-01,20021002,PM,M신한(DS),R2020-12842,12201928,2020-10-21,2020-11-12,22 days 00:00:00.000000000
20565,P2020-12842-01,16042004,개발자,M신한(DS),R2020-12842,12201928,2020-10-21,2020-11-12,22 days 00:00:00.000000000
20566,P2020-12842-01,03041007,개발자,M신한(DS),R2020-12842,12201928,2020-10-21,2020-11-12,22 days 00:00:00.000000000
20567,P2020-12845-01,19072901,PM,M신한(DS),R2020-12845,19200579,2020-10-26,2020-11-30,35 days 00:00:00.000000000
20568,P2020-12845-01,19102004,개발자,M신한(DS),R2020-12845,19200579,2020-10-26,2020-11-30,35 days 00:00:00.000000000
20569,P2020-12845-01,03041007,개발자,M신한(DS),R2020-12845,19200579,2020-10-26,2020-11-30,35 days 00:00:00.000000000
20570,P2020-12848-01,06224891,PM,국내무역,R2020-12848,11101547,2020-10-21,2020-10-27,6 days 00:00:00.000000000
20571,P2020-12848-01,18101054,개발자,국내무역,R2020-12848,11101547,2020-10-21,2020-10-27,6 days 00:00:00.000000000
20572,P2020-12851-01,07101333,PM,대고객FX/파생상품,R2020-12851,12101486,2020-10-26,2020-11-27,32 days 00:00:00.000000000
20573,P2020-12853-01,06129307,PM,AML(자금세탁방지),R2020-12853,6222005,2020-10-21,2020-11-03,13 days 00:00:00.000000000
20574,P2020-12853-01,06224490,개발자,AML(자금세탁방지),R2020-12853,6222005,2020-10-21,2020-11-03,13 days 00:00:00.000000000
20575,P2020-12859-01,17032002,PM,(신)GIS,R2020-12859,14502569,2020-10-22,2020-11-20,29 days 00:00:00.000000000
20576,P2020-12859-01,18011006,개발자,(신)GIS,R2020-12859,14502569,2020-10-22,2020-11-20,29 days 00:00:00.000000000
20577,P2020-12863-02,16100239,PM,정기성,R2020-12863,15100189,2020-10-23,2020-11-03,11 days 00:00:00.000000000
20578,P2020-12863-02,20100061,개발자,정기성,R2020-12863,15100189,2020-10-23,2020-11-03,11 days 00:00:00.000000000
20579,P2020-12863-02,11104015,개발자,정기성,R2020-12863,15100189,2020-10-23,2020-11-03,11 days 00:00:00.000000000
20580,P2020-12865-01,06164293,PM,퇴직연금,R2020-12865,11200073,2020-10-26,2020-11-02,7 days 00:00:00.000000000
20581,P2020-12865-01,15102173,개발자,퇴직연금,R2020-12865,11200073,2020-10-26,2020-11-02,7 days 00:00:00.000000000
20582,P2020-12868-01,06167497,PM,여신공통,R2020-12868,16200640,2020-10-26,2020-10-28,2 days 00:00:00.000000000
20583,P2020-12869-01,06168590,PM,국내무역,R2020-12869,7100840,2020-10-22,2021-04-02,162 days 00:00:00.000000000
20584,P2020-12869-01,20100248,개발자,국내무역,R2020-12869,7100840,2020-10-22,2021-04-02,162 days 00:00:00.000000000
20585,P2020-12874-01,13051003,PM,기관업무,R2020-12874,13051003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20586,P2020-12874-01,08121003,개발자,기관업무,R2020-12874,13051003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20587,P2020-12874-01,07061001,개발자,기관업무,R2020-12874,13051003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20588,P2020-12878-01,08121003,PM,기관업무(DS),R2020-12878,8121003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20589,P2020-12878-01,13051003,개발자,기관업무(DS),R2020-12878,8121003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20590,P2020-12878-01,07061001,개발자,기관업무(DS),R2020-12878,8121003,2020-10-22,2020-10-30,8 days 00:00:00.000000000
20591,P2020-12883-01,06181384,PM,수신,R2020-12883,12502014,2020-10-23,2020-11-10,18 days 00:00:00.000000000
20592,P2020-12883-01,20100175,개발자,수신,R2020-12883,12502014,2020-10-23,2020-11-10,18 days 00:00:00.000000000
20593,P2020-12884-01,06181384,PM,수신,R2020-12884,12502014,2020-11-16,2021-02-02,78 days 00:00:00.000000000
20594,P2020-12884-01,20101252,개발자,수신,R2020-12884,12502014,2020-11-16,2021-02-02,78 days 00:00:00.000000000
20595,P2020-12885-01,06169600,PM,신탁,R2020-12885,10104150,2020-10-22,2021-01-05,75 days 00:00:00.000000000
20596,P2020-12885-01,19101244,개발자,신탁,R2020-12885,10104150,2020-10-22,2021-01-05,75 days 00:00:00.000000000
20597,P2020-12885-02,10011010,PM,개인인터넷뱅킹(DS),R2020-12885,10104150,2020-11-09,2021-01-04,56 days 00:00:00.000000000
20598,P2020-12885-02,16042004,개발자,개인인터넷뱅킹(DS),R2020-12885,10104150,2020-11-09,2021-01-04,56 days 00:00:00.000000000
20599,P2020-12885-02,03041007,개발자,개인인터넷뱅킹(DS),R2020-12885,10104150,2020-11-09,2021-01-04,56 days 00:00:00.000000000
20600,P2020-12885-03,06130860,PM,수신 공통,R2020-12885,10104150,2020-11-27,2021-01-05,39 days 00:00:00.000000000
20601,P2020-12885-03,18200753,개발자,수신 공통,R2020-12885,10104150,2020-11-27,2021-01-05,39 days 00:00:00.000000000
20602,P2020-12885-03,20100116,개발자,수신 공통,R2020-12885,10104150,2020-11-27,2021-01-05,39 days 00:00:00.000000000
20603,P2020-12885-04,17101352,PM,국내모바일앱,R2020-12885,10104150,2020-12-15,2021-01-05,21 days 00:00:00.000000000
20604,P2020-12885-05,15061008,PM,BPR수신,R2020-12885,10104150,2020-12-15,2021-01-04,20 days 00:00:00.000000000
20605,P2020-12886-01,18073005,PM,베트남채널,R2020-12886,18606172,2020-10-22,2020-11-09,18 days 00:00:00.000000000
20606,P2020-12886-01,18113001,개발자,베트남채널,R2020-12886,18606172,2020-10-22,2020-11-09,18 days 00:00:00.000000000
20607,P2020-12886-01,19123054,개발자,베트남채널,R2020-12886,18606172,2020-10-22,2020-11-09,18 days 00:00:00.000000000
20608,P2020-12887-01,11103922,PM,개인상담신청,R2020-12887,13101412,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20609,P2020-12887-01,07101066,개발자,개인상담신청,R2020-12887,13101412,2020-10-28,2020-11-30,33 days 00:00:00.000000000
20610,P2020-12887-02,06174670,PM,실행 및 상환,R2020-12887,13101412,2020-10-23,2020-11-27,35 days 00:00:00.000000000
20611,P2020-12887-02,06215297,개발자,실행 및 상환,R2020-12887,13101412,2020-10-23,2020-11-27,35 days 00:00:00.000000000
20612,P2020-12887-02,19101287,개발자,실행 및 상환,R2020-12887,13101412,2020-10-23,2020-11-27,35 days 00:00:00.000000000
20613,P2020-12887-03,06183662,PM,유동성,R2020-12887,13101412,2020-10-23,2020-11-20,28 days 00:00:00.000000000
20614,P2020-12887-03,12102600,개발자,유동성,R2020-12887,13101412,2020-10-23,2020-11-20,28 days 00:00:00.000000000
20615,P2020-12887-03,06169155,개발자,유동성,R2020-12887,13101412,2020-10-23,2020-11-20,28 days 00:00:00.000000000
20616,P2020-12887-03,18100953,개발자,유동성,R2020-12887,13101412,2020-10-23,2020-11-20,28 days 00:00:00.000000000
20617,P2020-12887-04,06177281,PM,여신회수,R2020-12887,13101412,2020-11-02,2020-11-19,17 days 00:00:00.000000000
20618,P2020-12887-04,19201559,개발자,여신회수,R2020-12887,13101412,2020-11-02,2020-11-19,17 days 00:00:00.000000000
20619,P2020-12887-04,18100929,개발자,여신회수,R2020-12887,13101412,2020-11-02,2020-11-19,17 days 00:00:00.000000000
20620,P2020-12887-06,16051008,PM,BPR여신,R2020-12887,13101412,2020-11-12,2020-11-19,7 days 00:00:00.000000000
20621,P2020-12887-06,11121005,개발자,BPR여신,R2020-12887,13101412,2020-11-12,2020-11-19,7 days 00:00:00.000000000
20622,P2020-12887-06,08101003,개발자,BPR여신,R2020-12887,13101412,2020-11-12,2020-11-19,7 days 00:00:00.000000000
20623,P2020-12887-06,16103002,개발자,BPR여신,R2020-12887,13101412,2020-11-12,2020-11-19,7 days 00:00:00.000000000
20624,P2020-12887-07,06179975,PM,국내모바일앱,R2020-12887,13101412,2020-11-16,2020-11-27,11 days 00:00:00.000000000
20625,P2020-12887-08,18011018,PM,개인인터넷뱅킹(DS),R2020-12887,13101412,2020-11-17,2020-11-19,2 days 00:00:00.000000000
20626,P2020-12887-08,19102004,개발자,개인인터넷뱅킹(DS),R2020-12887,13101412,2020-11-17,2020-11-19,2 days 00:00:00.000000000
20627,P2020-12887-08,03041007,개발자,개인인터넷뱅킹(DS),R2020-12887,13101412,2020-11-17,2020-11-19,2 days 00:00:00.000000000
20628,P2020-12887-09,06167497,PM,여신공통,R2020-12887,13101412,2020-11-17,2020-11-23,6 days 00:00:00.000000000
20629,P2020-12889-01,19073041,PM,베트남디지털,R2020-12889,18611036,2020-10-27,2021-02-26,122 days 00:00:00.000000000
20630,P2020-12889-01,18113001,개발자,베트남디지털,R2020-12889,18611036,2020-10-27,2021-02-26,122 days 00:00:00.000000000
20631,P2020-12889-01,20023062,개발자,베트남디지털,R2020-12889,18611036,2020-10-27,2021-02-26,122 days 00:00:00.000000000
20632,P2020-12889-01,19063039,개발자,베트남디지털,R2020-12889,18611036,2020-10-27,2021-02-26,122 days 00:00:00.000000000
20633,P2020-12889-02,18073018,PM,베트남공통,R2020-12889,18611036,2020-12-09,2020-12-28,19 days 00:00:00.000000000
20634,P2020-12889-02,18113001,개발자,베트남공통,R2020-12889,18611036,2020-12-09,2020-12-28,19 days 00:00:00.000000000
20635,P2020-12889-02,18073011,개발자,베트남공통,R2020-12889,18611036,2020-12-09,2020-12-28,19 days 00:00:00.000000000
20636,P2020-12889-02,08121002,개발자,베트남공통,R2020-12889,18611036,2020-12-09,2020-12-28,19 days 00:00:00.000000000
20637,P2020-12889-02,13092003,개발자,베트남공통,R2020-12889,18611036,2020-12-09,2020-12-28,19 days 00:00:00.000000000
20638,P2020-12889-03,18073017,PM,베트남수신,R2020-12889,18611036,2020-12-25,2021-01-29,35 days 00:00:00.000000000
20639,P2020-12889-03,18073016,개발자,베트남수신,R2020-12889,18611036,2020-12-25,2021-01-29,35 days 00:00:00.000000000
20640,P2020-12889-03,18113001,개발자,베트남수신,R2020-12889,18611036,2020-12-25,2021-01-29,35 days 00:00:00.000000000
20641,P2020-12889-03,08121002,개발자,베트남수신,R2020-12889,18611036,2020-12-25,2021-01-29,35 days 00:00:00.000000000
20642,P2020-12889-04,18073005,PM,베트남채널,R2020-12889,18611036,2020-12-29,2021-02-03,36 days 00:00:00.000000000
20643,P2020-12889-04,18113001,개발자,베트남채널,R2020-12889,18611036,2020-12-29,2021-02-03,36 days 00:00:00.000000000
20644,P2020-12889-04,18073010,개발자,베트남채널,R2020-12889,18611036,2020-12-29,2021-02-03,36 days 00:00:00.000000000
20645,P2020-12889-04,18104024,개발자,베트남채널,R2020-12889,18611036,2020-12-29,2021-02-03,36 days 00:00:00.000000000
20646,P2020-12893-01,06164293,PM,퇴직연금,R2020-12893,6164293,2020-10-22,2020-10-27,5 days 00:00:00.000000000
20647,P2020-12896-01,06175619,PM,BI(Business Intelligence),R2020-12896,6160492,2020-10-22,2020-11-06,15 days 00:00:00.000000000
20648,P2020-12896-01,06220886,개발자,BI(Business Intelligence),R2020-12896,6160492,2020-10-22,2020-11-06,15 days 00:00:00.000000000
20649,P2020-12896-01,06183182,개발자,BI(Business Intelligence),R2020-12896,6160492,2020-10-22,2020-11-06,15 days 00:00:00.000000000
20650,P2020-12897-01,19100736,PM,신탁유가증권,R2020-12897,11202157,2020-10-22,2020-11-16,25 days 00:00:00.000000000
